35.198284	-111.651302
33.448377	-112.074037
32.221743	-110.926479
32.692651	-114.627692
36.746842	-119.772587
34.052234	-118.243685
38.581572	-121.4944
32.715738	-117.161084
37.77493	-122.419416
43.61871	-116.214607
42.871303	-112.445534
36.169941	-115.13983
39.529633	-119.813803
44.052069	-123.086754
42.326515	-122.875595
45.523062	-122.676482
44.942898	-123.035096
40.760779	-111.891047
